MUNI_ID|MUNI_NOMBRE|DEPA_NOMBRE|PUNTAJE_PROMEDIO|ERRORESTANDARPROMEDIO|DESVIACION|PORCENTAJE_INSUFICIENTE|PORCENTAJE_MINIMO|PORCENTAJE_SATISFACTORIO|PORCENTAJE_AVANZADO|N
13760|Soplaviento|Bolívar|263.0|0.867|49.0|33.0|55.0|11.0|2.0|104
25758|Sopó|Cundinamarca|343.0|0.408|59.0|5.0|35.0|32.0|28.0|410
15762|Sora|Boyacá|303.0|2.296|70.0|13.0|46.0|24.0|16.0|67
15764|Soracá|Boyacá|336.0|1.02|58.0|5.0|34.0|42.0|19.0|137
15763|Sotaquirá|Boyacá|313.0|0.816|54.0|9.0|48.0|32.0|12.0|122
19760|Sotara|Cauca|299.0|1.582|49.0|12.0|54.0|30.0|4.0|131
68770|Suaita|Santander|329.0|1.327|63.0|6.0|45.0|31.0|19.0|182
8770|Suan|Atlántico|287.0|0.51|50.0|19.0|55.0|24.0|3.0|172
41770|Suaza|Huila|316.0|0.51|56.0|10.0|45.0|31.0|14.0|413
25769|Subachoque|Cundinamarca|357.0|0.612|58.0|6.0|23.0|37.0|35.0|305
19785|Sucre|Cauca|308.0|1.633|47.0|10.0|51.0|29.0|9.0|117
68773|Sucre|Santander|316.0|1.378|60.0|10.0|51.0|25.0|14.0|146
70771|Sucre|Sucre|287.0|0.663|47.0|20.0|54.0|22.0|4.0|471
25772|Suesca|Cundinamarca|322.0|0.51|55.0|5.0|41.0|41.0|13.0|239
25777|Supatá|Cundinamarca|375.0|1.531|51.0|0.0|16.0|37.0|48.0|90
17777|Supía|Caldas|310.0|0.561|53.0|10.0|47.0|35.0|8.0|371
68780|Suratá|Santander|325.0|3.01|70.0|10.0|44.0|26.0|20.0|61
25779|Susa|Cundinamarca|307.0|0.0|53.0|11.0|51.0|30.0|8.0|110
15774|Susacón|Boyacá|412.0|1.99|67.0|0.0|11.0|19.0|69.0|36
15776|Sutamarchán|Boyacá|303.0|0.816|64.0|17.0|42.0|31.0|10.0|88
25781|Sutatausa|Cundinamarca|372.0|1.02|65.0|2.0|15.0|47.0|36.0|99
15778|Sutatenza|Boyacá|340.0|0.0|65.0|5.0|29.0|41.0|26.0|42
19780|Suárez|Cauca|283.0|1.122|49.0|23.0|55.0|18.0|5.0|393
73770|Suárez|Tolima|281.0|2.041|52.0|15.0|63.0|19.0|4.0|54
15638|Sáchica|Boyacá|300.0|1.224|54.0|14.0|49.0|28.0|9.0|57
25785|Tabio|Cundinamarca|329.0|0.765|61.0|8.0|37.0|32.0|23.0|360
27787|Tadó|Chocó|273.0|0.714|49.0|27.0|55.0|16.0|2.0|452
13780|Talaigua Nuevo|Bolívar|268.0|1.02|51.0|29.0|57.0|12.0|2.0|251
20787|Tamalameque|Cesar|290.0|0.969|53.0|19.0|49.0|26.0|6.0|370
81794|Tame|Arauca|300.0|0.357|54.0|16.0|49.0|27.0|9.0|1216
52786|Taminango|Nariño|304.0|0.816|45.0|12.0|51.0|30.0|8.0|241
52788|Tangua|Nariño|330.0|1.48|40.0|3.0|35.0|47.0|15.0|119
97666|Taraira|Vaupés|324.0|5.867|49.0|0.0|39.0|54.0|8.0|13
91798|Tarapacá|Amazonas|278.0|1.888|40.0|20.0|62.0|16.0|1.0|74
5790|Tarazá|Antioquia|286.0|0.612|52.0|20.0|57.0|19.0|5.0|815
41791|Tarqui|Huila|308.0|0.663|55.0|13.0|45.0|33.0|10.0|393
15790|Tasco|Boyacá|320.0|0.561|51.0|6.0|39.0|46.0|9.0|113
85410|Tauramena|Casanare|304.0|0.408|53.0|13.0|51.0|28.0|9.0|375
25793|Tausa|Cundinamarca|328.0|1.071|64.0|6.0|40.0|37.0|17.0|158
41799|Tello|Huila|296.0|0.918|53.0|14.0|56.0|25.0|6.0|220
25797|Tena|Cundinamarca|309.0|0.816|63.0|13.0|49.0|26.0|12.0|152
47798|Tenerife|Magdalena|286.0|0.765|55.0|21.0|54.0|21.0|4.0|274
25799|Tenjo|Cundinamarca|340.0|0.561|58.0|6.0|31.0|34.0|29.0|586
15798|Tenza|Boyacá|337.0|2.092|60.0|4.0|35.0|44.0|18.0|55
54800|Teorama|Norte De Santander|301.0|0.663|57.0|18.0|44.0|30.0|8.0|343
41801|Teruel|Huila|292.0|0.357|50.0|16.0|55.0|23.0|6.0|141
41797|Tesalia|Huila|324.0|0.765|66.0|9.0|42.0|26.0|23.0|213
25805|Tibacuy|Cundinamarca|348.0|2.194|55.0|2.0|28.0|48.0|22.0|67
15804|Tibaná|Boyacá|330.0|0.765|54.0|4.0|42.0|34.0|20.0|143
15806|Tibasosa|Boyacá|331.0|0.765|54.0|6.0|34.0|42.0|18.0|204
25807|Tibirita|Cundinamarca|307.0|1.429|60.0|14.0|41.0|37.0|8.0|49
54810|Tibú|Norte De Santander|275.0|0.51|47.0|26.0|56.0|17.0|2.0|1086
23807|Tierralta|Córdoba|280.0|0.306|49.0|24.0|54.0|18.0|4.0|2244
41807|Timaná|Huila|316.0|0.612|57.0|12.0|43.0|31.0|14.0|408
19809|Timbiquí|Cauca|267.0|0.867|42.0|28.0|63.0|7.0|2.0|377
19807|Timbío|Cauca|326.0|0.459|54.0|7.0|36.0|40.0|17.0|488
15808|Tinjacá|Boyacá|316.0|0.459|61.0|14.0|35.0|37.0|15.0|52
15810|Tipacoque|Boyacá|331.0|0.867|68.0|10.0|38.0|30.0|22.0|50
13810|Tiquisio|Bolívar|263.0|0.765|46.0|34.0|54.0|9.0|3.0|458
5809|Titiribí|Antioquia|307.0|1.48|57.0|9.0|52.0|27.0|11.0|149
15814|Toca|Boyacá|326.0|1.02|61.0|9.0|36.0|36.0|19.0|160
25815|Tocaima|Cundinamarca|286.0|0.816|52.0|21.0|52.0|24.0|3.0|203
25817|Tocancipá|Cundinamarca|321.0|0.357|57.0|9.0|40.0|37.0|15.0|670
15816|Togüí|Boyacá|308.0|1.684|55.0|8.0|54.0|28.0|10.0|89
5819|Toledo|Antioquia|299.0|1.276|50.0|11.0|55.0|30.0|4.0|105
54820|Toledo|Norte De Santander|320.0|1.02|56.0|6.0|48.0|31.0|15.0|321
70823|Tolú Viejo|Sucre|295.0|0.51|54.0|16.0|54.0|23.0|8.0|450
68820|Tona|Santander|319.0|1.531|60.0|13.0|39.0|30.0|18.0|132
25823|Topaipí|Cundinamarca|301.0|2.296|51.0|11.0|51.0|31.0|7.0|45
19821|Toribio|Cauca|283.0|0.51|47.0|20.0|58.0|19.0|3.0|638
76823|Toro|Valle Del Cauca|301.0|1.071|64.0|18.0|44.0|26.0|12.0|207
15822|Tota|Boyacá|296.0|0.306|54.0|14.0|60.0|20.0|7.0|104
19824|Totoró|Cauca|281.0|0.663|48.0|21.0|56.0|20.0|4.0|426
76828|Trujillo|Valle Del Cauca|298.0|1.122|59.0|18.0|46.0|28.0|8.0|232
8832|Tubará|Atlántico|288.0|0.663|53.0|19.0|52.0|24.0|5.0|181
76834|Tuluá|Valle Del Cauca|321.0|0.255|57.0|10.0|41.0|31.0|18.0|2795
52835|Tumaco|Nariño|265.0|0.306|45.0|33.0|54.0|11.0|2.0|3679
15001|Tunja|Boyacá|345.0|0.153|58.0|6.0|30.0|35.0|29.0|3348
15832|Tununguá|Boyacá|322.0|3.265|55.0|10.0|42.0|36.0|13.0|31
13836|Turbaco|Bolívar|310.0|0.357|56.0|14.0|44.0|29.0|13.0|1338
13838|Turbaná|Bolívar|276.0|0.51|54.0|22.0|58.0|16.0|4.0|306
5837|Turbo|Antioquia|277.0|0.204|50.0|25.0|55.0|16.0|4.0|3868
15835|Turmequé|Boyacá|337.0|1.48|63.0|6.0|35.0|36.0|22.0|125
15837|Tuta|Boyacá|340.0|0.51|53.0|4.0|32.0|43.0|21.0|180
15839|Tutazá|Boyacá|349.0|0.0|58.0|0.0|32.0|46.0|21.0|28
85400|Támara|Casanare|310.0|1.173|56.0|12.0|45.0|32.0|11.0|181
5789|Támesis|Antioquia|325.0|0.765|57.0|7.0|41.0|35.0|17.0|230
15820|Tópaga|Boyacá|310.0|1.888|57.0|17.0|28.0|47.0|9.0|58
52838|Túquerres|Nariño|317.0|0.51|47.0|9.0|43.0|36.0|12.0|659
25839|Ubalá|Cundinamarca|318.0|1.531|58.0|10.0|43.0|32.0|16.0|167
25841|Ubaque|Cundinamarca|325.0|0.0|64.0|9.0|40.0|34.0|17.0|107
76845|Ulloa|Valle Del Cauca|311.0|1.633|51.0|11.0|40.0|43.0|7.0|86
15842|Umbita|Boyacá|313.0|0.561|50.0|7.0|52.0|32.0|9.0|103
25845|Une|Cundinamarca|313.0|1.071|60.0|13.0|40.0|33.0|14.0|109
27800|Unguía|Chocó|293.0|0.969|48.0|17.0|52.0|26.0|5.0|184
27810|Unión Panamerican|Chocó|299.0|0.459|42.0|14.0|51.0|30.0|5.0|125
5842|Uramita|Antioquia|329.0|1.122|62.0|9.0|39.0|32.0|21.0|141
50370|Uribe|Meta|311.0|1.224|58.0|8.0|54.0|25.0|13.0|166
44847|Uribia|La Guajira|255.0|0.306|44.0|39.0|52.0|7.0|1.0|3111
5847|Urrao|Antioquia|298.0|0.612|54.0|15.0|50.0|26.0|9.0|525
44855|Urumita|La Guajira|285.0|0.969|51.0|24.0|48.0|27.0|1.0|167
8849|Usiacurí|Atlántico|298.0|3.622|58.0|18.0|52.0|23.0|8.0|129
5854|Valdivia|Antioquia|303.0|0.918|52.0|9.0|58.0|27.0|6.0|326
23855|Valencia|Córdoba|277.0|0.459|49.0|24.0|57.0|15.0|3.0|815
68855|Valle de San José|Santander|316.0|0.918|53.0|10.0|43.0|38.0|10.0|93
73854|Valle de San Juan|Tolima|289.0|1.888|55.0|22.0|48.0|24.0|6.0|83
86865|Valle del Guamuez|Putumayo|298.0|0.306|54.0|16.0|52.0|26.0|7.0|620
20001|Valledupar|Cesar|311.0|0.153|55.0|13.0|44.0|29.0|14.0|8835
5856|Valparaíso|Antioquia|310.0|1.633|57.0|12.0|42.0|36.0|10.0|83
18860|Valparaíso|Caquetá|297.0|0.612|46.0|10.0|61.0|25.0|5.0|147
5858|Vegachí|Antioquia|294.0|1.071|52.0|15.0|53.0|27.0|5.0|248
73861|Venadillo|Tolima|286.0|0.969|55.0|21.0|51.0|24.0|4.0|217
5861|Venecia|Antioquia|309.0|1.02|62.0|15.0|40.0|30.0|15.0|193
25506|Venecia|Cundinamarca|306.0|1.786|56.0|10.0|54.0|31.0|4.0|68
15861|Ventaquemada|Boyacá|317.0|0.51|59.0|12.0|40.0|33.0|16.0|268
25862|Vergara|Cundinamarca|312.0|1.582|51.0|7.0|49.0|33.0|11.0|85
76863|Versalles|Valle Del Cauca|286.0|2.041|58.0|22.0|49.0|21.0|8.0|76
68867|Vetas|Santander|301.0|0.0|66.0|24.0|35.0|32.0|8.0|37
25867|Vianí|Cundinamarca|346.0|1.837|42.0|2.0|25.0|64.0|9.0|44
17867|Victoria|Caldas|309.0|1.531|58.0|15.0|39.0|36.0|11.0|143
5873|Vigía del Fuerte|Antioquia|266.0|0.969|44.0|28.0|58.0|13.0|1.0|142
76869|Vijes|Valle Del Cauca|311.0|1.48|54.0|11.0|43.0|36.0|10.0|158
54871|Villa Caro|Norte De Santander|346.0|1.378|57.0|3.0|30.0|40.0|26.0|87
19845|Villa Rica|Cauca|260.0|0.663|43.0|37.0|53.0|9.0|1.0|310
15407|Villa de Leyva|Boyacá|324.0|0.561|57.0|8.0|42.0|32.0|18.0|278
25843|Villa de San Dieg|Cundinamarca|330.0|0.306|61.0|8.0|37.0|35.0|20.0|776
73043|Anzoátegui|Tolima|298.0|1.429|53.0|13.0|55.0|25.0|7.0|189
5045|Apartadó|Antioquia|290.0|0.255|52.0|18.0|52.0|23.0|7.0|2581
25599|Apulo|Cundinamarca|286.0|1.071|58.0|18.0|55.0|23.0|5.0|102
66045|Apía|Risaralda|309.0|1.02|58.0|12.0|45.0|32.0|12.0|165
15047|Aquitania|Boyacá|307.0|0.459|61.0|15.0|45.0|27.0|13.0|321
47053|Aracataca|Magdalena|275.0|0.51|51.0|27.0|53.0|16.0|5.0|755
17050|Aranzazu|Caldas|336.0|2.143|59.0|4.0|38.0|36.0|23.0|167
68051|Aratoca|Santander|306.0|0.867|62.0|12.0|48.0|30.0|11.0|181
81001|Arauca|Arauca|308.0|0.255|57.0|14.0|45.0|30.0|11.0|1627
81065|Arauquita|Arauca|291.0|0.561|55.0|17.0|52.0|25.0|6.0|778
25053|Arbeláez|Cundinamarca|328.0|1.071|58.0|7.0|39.0|38.0|17.0|173
52051|Arboleda|Nariño|302.0|0.561|41.0|5.0|60.0|29.0|6.0|120
54051|Arboledas|Norte De Santander|324.0|0.408|60.0|8.0|40.0|33.0|19.0|156
5051|Arboletes|Antioquia|292.0|0.612|51.0|16.0|54.0|25.0|5.0|703
15051|Arcabuco|Boyacá|332.0|1.173|70.0|7.0|38.0|33.0|22.0|97
13042|Arenal|Bolívar|275.0|0.918|50.0|27.0|56.0|15.0|2.0|170
5055|Argelia|Antioquia|296.0|1.122|49.0|15.0|54.0|27.0|5.0|124
19050|Argelia|Cauca|297.0|0.816|48.0|12.0|57.0|26.0|5.0|517
76054|Argelia|Valle Del Cauca|308.0|1.837|53.0|13.0|45.0|35.0|7.0|85
47058|Ariguaní|Magdalena|277.0|0.663|48.0|25.0|56.0|17.0|3.0|566
13052|Arjona|Bolívar|285.0|0.255|49.0|22.0|52.0|20.0|6.0|1282
63001|Armenia|Quindio|320.0|0.255|59.0|10.0|41.0|31.0|18.0|3757
5059|Armenia|Antioquia|304.0|0.0|52.0|14.0|43.0|36.0|7.0|58
73055|Armero|Tolima|291.0|1.224|57.0|21.0|49.0|23.0|7.0|203
13062|Arroyohondo|Bolívar|268.0|1.786|52.0|32.0|48.0|20.0|1.0|149
20032|Astrea|Cesar|305.0|0.714|53.0|12.0|47.0|32.0|9.0|435
73067|Ataco|Tolima|288.0|0.714|54.0|20.0|53.0|23.0|5.0|388
27050|Atrato|Chocó|292.0|1.99|58.0|21.0|46.0|29.0|4.0|103
23068|Ayapel|Córdoba|280.0|0.51|50.0|23.0|55.0|18.0|5.0|910
27073|Bagadó|Chocó|248.0|0.867|38.0|47.0|45.0|6.0|1.0|233
27075|Bahía Solano|Chocó|261.0|0.663|42.0|31.0|58.0|9.0|1.0|257
27077|Bajo Baudó|Chocó|284.0|0.561|49.0|23.0|53.0|20.0|4.0|316
19075|Balboa|Cauca|308.0|0.867|53.0|12.0|48.0|30.0|11.0|385
66075|Balboa|Risaralda|301.0|2.245|52.0|12.0|53.0|30.0|4.0|92
8078|Baranoa|Atlántico|308.0|0.357|53.0|14.0|45.0|30.0|11.0|1001
41078|Baraya|Huila|304.0|1.122|53.0|14.0|46.0|35.0|6.0|140
52079|Barbacoas|Nariño|265.0|0.612|40.0|30.0|59.0|11.0|1.0|719
5079|Barbosa|Antioquia|310.0|0.51|58.0|12.0|44.0|33.0|11.0|633
68077|Barbosa|Santander|314.0|0.459|61.0|12.0|41.0|32.0|15.0|535
68079|Barichara|Santander|354.0|0.459|60.0|3.0|28.0|36.0|33.0|139
50110|Barranca de Upía|Meta|298.0|1.071|54.0|13.0|53.0|27.0|7.0|127
68081|Barrancabermeja|Santander|310.0|0.204|59.0|14.0|44.0|27.0|15.0|4244
44078|Barrancas|La Guajira|282.0|0.663|49.0|25.0|53.0|18.0|5.0|568
13074|Barranco de Loba|Bolívar|267.0|0.714|44.0|27.0|58.0|13.0|1.0|387
8001|Barranquilla|Atlántico|318.0|0.051|55.0|11.0|41.0|31.0|17.0|18882
20045|Becerril|Cesar|282.0|0.561|53.0|22.0|54.0|20.0|4.0|461
17088|Belalcázar|Caldas|309.0|0.765|54.0|15.0|43.0|28.0|14.0|169
5088|Bello|Antioquia|321.0|0.153|59.0|10.0|41.0|32.0|17.0|6552
5086|Belmira|Antioquia|306.0|1.276|53.0|11.0|49.0|33.0|7.0|133
25086|Beltrán|Cundinamarca|291.0|0.0|57.0|14.0|57.0|20.0|9.0|35
15087|Belén|Boyacá|324.0|0.612|64.0|7.0|47.0|28.0|18.0|138
52083|Belén|Nariño|319.0|1.276|47.0|10.0|39.0|38.0|12.0|89
27086|Belén de Bajirá|Chocó|266.0|0.969|46.0|30.0|57.0|12.0|2.0|311
66088|Belén de Umbría|Risaralda|304.0|0.612|53.0|12.0|51.0|30.0|8.0|403
18094|Belén de los Anda|Caquetá|293.0|0.714|48.0|16.0|54.0|27.0|4.0|215
15090|Berbeo|Boyacá|322.0|0.102|66.0|11.0|36.0|32.0|21.0|28
5091|Betania|Antioquia|309.0|1.02|49.0|7.0|53.0|33.0|7.0|167
5093|Betulia|Antioquia|301.0|0.867|53.0|12.0|55.0|24.0|9.0|275
68092|Betulia|Santander|318.0|1.633|53.0|7.0|49.0|30.0|14.0|100
15092|Betéitiva|Boyacá|337.0|0.0|32.0|0.0|27.0|68.0|5.0|22
25095|Bituima|Cundinamarca|302.0|1.633|67.0|21.0|38.0|30.0|11.0|47
15097|Boavita|Boyacá|339.0|1.173|57.0|2.0|36.0|41.0|21.0|86
54099|Bochalema|Norte De Santander|313.0|1.071|54.0|9.0|49.0|31.0|11.0|122
11001|Bogotá, D.C.|Bogotá, D.C.|334.0|0.051|59.0|8.0|35.0|35.0|23.0|98437
25099|Bojacá|Cundinamarca|310.0|0.714|58.0|12.0|42.0|38.0|9.0|189
27099|Bojaya|Chocó|250.0|0.459|44.0|43.0|49.0|6.0|2.0|271
19100|Bolívar|Cauca|311.0|0.408|52.0|10.0|46.0|34.0|10.0|585
68101|Bolívar|Santander|302.0|0.612|58.0|16.0|48.0|26.0|10.0|211
76100|Bolívar|Valle Del Cauca|307.0|0.918|64.0|15.0|45.0|28.0|12.0|201
20060|Bosconia|Cesar|290.0|0.306|48.0|23.0|51.0|15.0|12.0|942
15104|Boyacá|Boyacá|325.0|1.786|61.0|13.0|32.0|38.0|17.0|71
5107|Briceño|Antioquia|287.0|1.684|59.0|19.0|53.0|22.0|6.0|163
15106|Briceño|Boyacá|312.0|4.133|64.0|17.0|37.0|29.0|17.0|35
68001|Bucaramanga|Santander|336.0|0.153|59.0|8.0|34.0|33.0|25.0|8402
54109|Bucarasica|Norte De Santander|301.0|0.969|54.0|16.0|45.0|35.0|4.0|115
76109|Buenaventura|Valle Del Cauca|287.0|0.204|50.0|21.0|51.0|21.0|6.0|5643
15109|Buenavista|Boyacá|306.0|0.663|55.0|12.0|51.0|26.0|11.0|92
23079|Buenavista|Córdoba|295.0|0.51|49.0|13.0|56.0|25.0|5.0|461
63111|Buenavista|Quindio|301.0|1.786|58.0|24.0|33.0|33.0|9.0|33
70110|Buenavista|Sucre|286.0|0.714|53.0|21.0|46.0|25.0|7.0|188
19110|Buenos Aires|Cauca|276.0|0.561|47.0|24.0|57.0|17.0|3.0|424
52110|Buesaco|Nariño|303.0|0.51|41.0|14.0|45.0|34.0|8.0|342
76111|Buga|Valle Del Cauca|313.0|0.408|57.0|11.0|46.0|30.0|14.0|1327
76113|Bugalagrande|Valle Del Cauca|300.0|0.867|58.0|18.0|44.0|27.0|10.0|358
5113|Buriticá|Antioquia|307.0|1.582|70.0|16.0|52.0|18.0|15.0|154
15114|Busbanzá|Boyacá|288.0|0.0|72.0|25.0|38.0|25.0|13.0|8
25120|Cabrera|Cundinamarca|332.0|0.918|55.0|5.0|29.0|48.0|17.0|75
68121|Cabrera|Santander|347.0|0.0|46.0|0.0|26.0|48.0|26.0|31
50124|Cabuyaro|Meta|313.0|2.551|61.0|10.0|50.0|22.0|18.0|106
25123|Cachipay|Cundinamarca|316.0|0.459|56.0|8.0|49.0|32.0|11.0|126
54128|Cachirá|Norte De Santander|326.0|0.765|57.0|10.0|35.0|39.0|16.0|208
5125|Caicedo|Antioquia|300.0|1.429|51.0|9.0|62.0|23.0|6.0|127
76122|Caicedonia|Valle Del Cauca|312.0|0.918|55.0|12.0|44.0|32.0|12.0|390
70124|Caimito|Sucre|276.0|0.816|49.0|26.0|51.0|21.0|3.0|275
73124|Cajamarca|Tolima|302.0|0.663|54.0|15.0|47.0|30.0|8.0|350
19130|Cajibío|Cauca|302.0|0.51|51.0|14.0|50.0|28.0|8.0|611
25126|Cajicá|Cundinamarca|342.0|0.255|57.0|6.0|32.0|36.0|26.0|1030
13140|Calamar|Bolívar|268.0|0.612|52.0|32.0|53.0|12.0|4.0|407
95015|Calamar|Guaviare|299.0|1.224|55.0|12.0|53.0|28.0|7.0|137
63130|Calarca|Quindio|313.0|0.459|59.0|11.0|44.0|31.0|13.0|1007
5129|Caldas|Antioquia|322.0|0.408|57.0|8.0|41.0|36.0|15.0|1003
15131|Caldas|Boyacá|325.0|3.265|61.0|10.0|34.0|37.0|20.0|41
19137|Caldono|Cauca|270.0|0.459|48.0|29.0|54.0|14.0|3.0|765
76001|Cali|Valle Del Cauca|321.0|0.102|57.0|11.0|40.0|30.0|18.0|23710
68132|California|Santander|369.0|0.0|66.0|3.0|11.0|49.0|37.0|35
76126|Calima|Valle Del Cauca|296.0|1.173|57.0|18.0|49.0|25.0|8.0|243
19142|Caloto|Cauca|293.0|0.408|51.0|15.0|55.0|24.0|6.0|518
5134|Campamento|Antioquia|297.0|0.765|53.0|14.0|55.0|25.0|6.0|173
8137|Campo de la Cruz|Atlántico|287.0|0.612|50.0|19.0|55.0|23.0|3.0|396
41132|Campoalegre|Huila|304.0|0.561|56.0|11.0|51.0|29.0|9.0|555
15135|Campohermoso|Boyacá|330.0|0.0|66.0|7.0|41.0|29.0|24.0|42
23090|Canalete|Córdoba|279.0|0.561|49.0|22.0|57.0|18.0|3.0|393
8141|Candelaria|Atlántico|268.0|0.714|49.0|30.0|56.0|12.0|3.0|275
76130|Candelaria|Valle Del Cauca|305.0|0.51|58.0|15.0|46.0|28.0|11.0|1176
13160|Cantagallo|Bolívar|288.0|0.714|53.0|19.0|53.0|25.0|3.0|178
25148|Caparrapí|Cundinamarca|301.0|0.918|53.0|13.0|53.0|27.0|7.0|178
68147|Capitanejo|Santander|327.0|0.816|51.0|4.0|36.0|46.0|14.0|80
25151|Caqueza|Cundinamarca|328.0|0.714|62.0|7.0|40.0|32.0|21.0|289
5142|Caracolí|Antioquia|326.0|1.48|50.0|8.0|44.0|29.0|19.0|52
5145|Caramanta|Antioquia|307.0|1.02|63.0|15.0|43.0|30.0|12.0|67
68152|Carcasí|Santander|316.0|0.0|46.0|7.0|41.0|46.0|7.0|76
5147|Carepa|Antioquia|292.0|0.867|52.0|17.0|52.0|25.0|5.0|1048
73148|Carmen de Apicalá|Tolima|298.0|1.531|53.0|16.0|51.0|26.0|6.0|171
25154|Carmen de Carupa|Cundinamarca|310.0|0.51|60.0|11.0|44.0|35.0|11.0|124
27150|Carmen del Darien|Chocó|276.0|0.714|45.0|26.0|54.0|18.0|3.0|273
5150|Carolina|Antioquia|296.0|1.224|51.0|13.0|58.0|27.0|3.0|64
13001|Cartagena|Bolívar|303.0|0.102|56.0|17.0|46.0|25.0|13.0|17542
18150|Cartagena del Cha|Caquetá|294.0|0.561|52.0|16.0|52.0|27.0|5.0|680
76147|Cartago|Valle Del Cauca|315.0|0.255|58.0|12.0|43.0|30.0|15.0|1679
73152|Casabianca|Tolima|314.0|0.0|55.0|10.0|42.0|37.0|11.0|123
50150|Castilla la Nueva|Meta|309.0|0.408|56.0|11.0|50.0|27.0|12.0|282
5154|Caucasia|Antioquia|301.0|0.204|56.0|16.0|48.0|26.0|9.0|2013
5138|Cañasgordas|Antioquia|300.0|0.969|52.0|14.0|53.0|27.0|7.0|273
68160|Cepitá|Santander|347.0|0.0|48.0|0.0|24.0|55.0|21.0|38
23162|Cereté|Córdoba|302.0|0.408|53.0|18.0|45.0|27.0|10.0|1695
15162|Cerinza|Boyacá|329.0|0.0|47.0|3.0|42.0|42.0|13.0|71
68162|Cerrito|Santander|304.0|0.816|57.0|14.0|47.0|30.0|9.0|138
47161|Cerro San Antonio|Magdalena|260.0|1.276|55.0|38.0|49.0|12.0|2.0|167
52240|Chachagüí|Nariño|324.0|1.224|45.0|6.0|40.0|42.0|12.0|193
25168|Chaguaní|Cundinamarca|333.0|2.5|61.0|5.0|44.0|29.0|22.0|41
70230|Chalán|Sucre|283.0|1.429|55.0|26.0|47.0|21.0|6.0|96
85015|Chameza|Casanare|329.0|2.092|47.0|0.0|39.0|46.0|15.0|26
73168|Chaparral|Tolima|298.0|0.459|57.0|18.0|49.0|25.0|9.0|1009
68167|Charalá|Santander|329.0|0.816|62.0|8.0|39.0|34.0|19.0|208
68169|Charta|Santander|310.0|2.245|62.0|12.0|46.0|27.0|15.0|41
47170|Chibolo|Magdalena|274.0|0.663|50.0|29.0|51.0|16.0|3.0|435
5172|Chigorodó|Antioquia|286.0|0.51|53.0|21.0|53.0|21.0|5.0|1320
68176|Chima|Santander|321.0|2.602|69.0|17.0|32.0|32.0|20.0|41
20175|Chimichagua|Cesar|287.0|0.459|48.0|18.0|56.0|23.0|4.0|783
23168|Chimá|Córdoba|286.0|0.612|47.0|16.0|59.0|20.0|4.0|293
15172|Chinavita|Boyacá|302.0|2.245|56.0|10.0|53.0|30.0|8.0|40
17174|Chinchiná|Caldas|314.0|0.51|56.0|9.0|47.0|30.0|14.0|711
54172|Chinácota|Norte De Santander|322.0|1.02|68.0|10.0|41.0|29.0|20.0|302
23182|Chinú|Córdoba|307.0|0.459|55.0|14.0|47.0|28.0|11.0|801
25178|Chipaque|Cundinamarca|315.0|1.224|64.0|13.0|42.0|30.0|15.0|130
68179|Chipatá|Santander|308.0|0.663|57.0|10.0|53.0|30.0|7.0|73
15176|Chiquinquirá|Boyacá|333.0|0.51|61.0|8.0|36.0|33.0|23.0|1116
20178|Chiriguaná|Cesar|287.0|0.663|50.0|19.0|53.0|24.0|4.0|553
15180|Chiscas|Boyacá|293.0|0.0|49.0|15.0|52.0|27.0|6.0|52
15183|Chita|Boyacá|294.0|0.612|53.0|16.0|56.0|20.0|8.0|188
54174|Chitagá|Norte De Santander|323.0|1.327|58.0|8.0|45.0|29.0|18.0|196
15185|Chitaraque|Boyacá|314.0|1.378|53.0|5.0|53.0|32.0|11.0|108
15187|Chivatá|Boyacá|316.0|0.0|49.0|8.0|41.0|46.0|5.0|37
15236|Chivor|Boyacá|299.0|0.0|49.0|8.0|54.0|29.0|8.0|24
25181|Choachí|Cundinamarca|346.0|0.51|66.0|6.0|28.0|40.0|27.0|211
25183|Chocontá|Cundinamarca|324.0|0.663|55.0|8.0|38.0|36.0|17.0|379
25175|Chía|Cundinamarca|340.0|0.255|58.0|8.0|31.0|34.0|27.0|2176
15232|Chíquiza|Boyacá|315.0|1.378|61.0|9.0|48.0|28.0|15.0|87
13188|Cicuco|Bolívar|288.0|0.867|52.0|19.0|53.0|25.0|4.0|297
68190|Cimitarra|Santander|303.0|0.561|56.0|14.0|49.0|28.0|9.0|693
63190|Circasia|Quindio|330.0|0.51|60.0|8.0|36.0|37.0|20.0|362
5190|Cisneros|Antioquia|285.0|1.48|55.0|24.0|49.0|22.0|5.0|134
5101|Ciudad Bolívar|Antioquia|316.0|1.02|58.0|10.0|42.0|34.0|14.0|422
47189|Ciénaga|Magdalena|284.0|0.306|51.0|23.0|51.0|20.0|6.0|2158
23189|Ciénaga de Oro|Córdoba|293.0|0.408|54.0|17.0|52.0|25.0|7.0|1088
15189|Ciénega|Boyacá|321.0|1.122|56.0|8.0|42.0|37.0|13.0|78
13222|Clemencia|Bolívar|256.0|0.918|47.0|36.0|54.0|8.0|2.0|227
5197|Cocorná|Antioquia|311.0|1.02|57.0|11.0|46.0|34.0|9.0|266
73200|Coello|Tolima|290.0|1.122|57.0|18.0|60.0|14.0|8.0|99
25200|Cogua|Cundinamarca|331.0|0.561|63.0|8.0|35.0|36.0|21.0|336
