MUNI_ID|MUNI_NOMBRE|DEPA_NOMBRE|PUNTAJE_PROMEDIO|ERRORESTANDARPROMEDIO|DESVIACION|PORCENTAJE_INSUFICIENTE|PORCENTAJE_MINIMO|PORCENTAJE_SATISFACTORIO|PORCENTAJE_AVANZADO|N
05002|Abejorral|Antioquia|319|0,612|60|8|42|35|15|329
54003|Abrego|Norte De Santander|313|0,459|54|11|46|33|11|612
05004|Abriaquí|Antioquia|349|3,214|55|3|21|53|24|34
50006|Acacías|Meta|327|0,357|59|8|39|36|18|1430
27006|Acandí|Chocó|279|1,122|51|24|53|19|3|271
41006|Acevedo|Huila|307|0,408|54|10|51|29|10|735
13006|Achí|Bolívar|280|0,816|51|23|54|20|3|465
41013|Agrado|Huila|303|1,786|56|17|47|28|9|187
25001|Agua de Dios|Cundinamarca|318|1,224|67|14|42|23|20|147
20011|Aguachica|Cesar|301|0,357|55|16|49|26|10|1899
68013|Aguada|Santander|348|2,296|46|0|30|61|9|23
17013|Aguadas|Caldas|329|0,918|57|7|36|41|16|287
85010|Aguazul|Casanare|316|0,459|63|12|43|29|16|693
20013|Agustín Codazzi|Cesar|297|0,408|54|15|52|24|9|1185
41016|Aipe|Huila|292|0,051|49|16|51|30|2|324
18029|Albania|Caquetá|296|0,561|48|11|56|31|2|98
44035|Albania|La Guajira|268|0,561|47|30|57|12|2|499
68020|Albania|Santander|319|0|58|7|40|38|16|45
25019|Albán|Cundinamarca|305|2,245|57|13|42|31|13|67
52019|Albán|Nariño|325|1,02|47|8|41|36|16|128
76020|Alcalá|Valle Del Cauca|289|1,224|59|20|52|21|7|171
52022|Aldana|Nariño|308|0,255|49|9|54|30|7|150
05021|Alejandría|Antioquia|320|0,969|61|10|44|26|21|73
47030|Algarrobo|Magdalena|289|1,02|50|16|56|25|3|344
41020|Algeciras|Huila|312|0,765|55|10|44|35|11|466
19022|Almaguer|Cauca|303|0,714|50|11|50|31|8|248
15022|Almeida|Boyacá|360|0|69|4|25|33|38|24
73024|Alpujarra|Tolima|340|0|51|2|31|47|21|58
41026|Altamira|Huila|290|1,48|59|18|52|26|5|62
27025|Alto Baudó|Chocó|250|1,02|38|43|50|7|1|291
13030|Altos del Rosario|Bolívar|265|1,071|42|27|63|9|2|201
73026|Alvarado|Tolima|310|0,561|54|8|54|30|9|138
05030|Amagá|Antioquia|310|0,816|59|11|45|32|12|376
05031|Amalfi|Antioquia|304|0,816|54|12|52|29|8|443
73030|Ambalema|Tolima|284|1,327|58|22|55|15|8|91
25035|Anapoima|Cundinamarca|305|0,867|54|14|49|27|11|219
52036|Ancuyá|Nariño|326|1,173|47|3|44|38|15|72
76036|Andalucía|Valle Del Cauca|298|1,02|58|19|47|25|9|234
05034|Andes|Antioquia|313|0,561|54|9|46|34|11|657
05036|Angelópolis|Antioquia|300|0,765|54|19|42|33|7|91
05038|Angostura|Antioquia|301|0,663|58|13|49|29|9|150
25040|Anolaima|Cundinamarca|322|0,816|63|10|38|34|17|214
05040|Anorí|Antioquia|303|1,02|60|14|49|28|9|326
17042|Anserma|Caldas|319|0,561|54|8|42|39|12|500
76041|Ansermanuevo|Valle Del Cauca|305|0,969|57|12|53|25|11|257
05044|Anza|Antioquia|307|2,5|59|14|45|32|10|92
25394|La Palma|Cundinamarca|306|1,02|55|13|50|26|11|118
20621|La Paz|Cesar|302|0,408|53|12|50|30|8|547
68397|La Paz|Santander|302|1,378|62|16|50|23|11|56
25398|La Peña|Cundinamarca|298|1,327|54|12|55|27|7|86
05390|La Pintada|Antioquia|287|1,327|62|25|45|25|5|150
41396|La Plata|Huila|309|0,306|55|11|49|30|10|1272
54398|La Playa|Norte De Santander|331|1,276|51|8|36|36|20|149
19392|La Sierra|Cauca|311|0,816|47|11|48|31|11|180
63401|La Tebaida|Quindio|303|0,663|56|16|45|28|11|470
52390|La Tola|Nariño|262|1,531|40|30|60|8|2|135
05400|La Unión|Antioquia|315|0,714|58|10|44|33|12|376
52399|La Unión|Nariño|316|0,408|52|10|43|36|12|451
70400|La Unión|Sucre|294|0,867|45|13|57|25|5|263
76400|La Unión|Valle Del Cauca|339|0,816|61|6|33|36|25|460
15403|La Uvita|Boyacá|323|0|57|5|43|27|24|37
19397|La Vega|Cauca|308|1,173|54|14|40|37|9|221
25402|La Vega|Cundinamarca|320|0,408|59|10|40|37|14|271
15401|La Victoria|Boyacá|297|6,582|52|7|53|33|7|15
76403|La Victoria|Valle Del Cauca|297|1,99|59|18|48|23|11|159
66400|La Virginia|Risaralda|299|0,816|57|14|52|24|10|443
54377|Labateca|Norte De Santander|320|1,224|60|9|46|31|14|93
15377|Labranzagrande|Boyacá|288|3,827|59|23|49|20|9|35
68385|Landázuri|Santander|294|0,459|54|18|52|24|6|266
68406|Lebrija|Santander|313|0,459|59|11|44|33|12|754
86573|Leguízamo|Putumayo|281|0,714|51|23|56|16|5|506
52405|Leiva|Nariño|298|1,582|46|15|52|26|8|159
50400|Lejanías|Meta|305|0,714|54|12|47|34|7|181
25407|Lenguazaque|Cundinamarca|307|0|53|15|46|32|7|179
91001|Leticia|Amazonas|285|0,459|52|22|53|20|6|1166
05411|Liborina|Antioquia|294|1,02|54|14|58|21|7|178
52411|Linares|Nariño|329|0,663|48|5|37|41|18|148
27413|Lloró|Chocó|258|1,122|42|38|52|10|1|211
23417|Lorica|Córdoba|291|0,306|53|19|52|22|7|2144
52418|Los Andes|Nariño|337|3,571|51|11|25|43|21|81
23419|Los Córdobas|Córdoba|292|0,408|50|14|54|28|4|382
70418|Los Palmitos|Sucre|288|0,663|50|21|52|20|7|367
54405|Los Patios|Norte De Santander|316|0,255|59|10|45|31|15|1276
68418|Los Santos|Santander|315|1,122|64|12|42|33|14|234
54418|Lourdes|Norte De Santander|323|1,122|53|6|44|36|15|69
08421|Luruaco|Atlántico|272|0,357|47|26|57|14|3|498
73408|Lérida|Tolima|310|0,459|54|9|49|34|9|286
73411|Líbano|Tolima|307|0,408|53|11|49|31|9|690
19418|López|Cauca|260|0,918|44|37|54|7|2|309
15425|Macanal|Boyacá|329|1,224|61|6|39|33|21|66
68425|Macaravita|Santander|343|0|51|0|33|42|25|36
05425|Maceo|Antioquia|311|1,786|55|9|47|35|9|133
25426|Macheta|Cundinamarca|330|0,663|57|7|32|44|17|113
25430|Madrid|Cundinamarca|329|0,255|56|7|37|36|20|1840
13430|Magangué|Bolívar|282|0,255|51|23|53|20|4|2683
52427|Magüi|Nariño|270|1,224|43|32|52|12|4|186
13433|Mahates|Bolívar|270|0,714|50|28|56|14|2|495
44430|Maicao|La Guajira|282|0,255|50|25|51|19|5|3324
70429|Majagual|Sucre|281|0,408|46|23|54|18|5|770
08433|Malambo|Atlántico|314|0,459|51|14|41|29|16|2116
52435|Mallama|Nariño|336|0|42|4|37|42|17|115
08436|Manatí|Atlántico|264|0,612|44|32|56|11|2|330
20443|Manaure|Cesar|283|0,255|53|22|53|19|6|214
44560|Manaure|La Guajira|260|0,51|47|35|54|10|2|1693
17001|Manizales|Caldas|327|0,153|59|8|39|34|19|4536
25436|Manta|Cundinamarca|319|0,714|64|11|40|28|21|47
17433|Manzanares|Caldas|314|1,071|56|12|39|37|12|257
85139|Maní|Casanare|287|1,02|52|20|51|26|3|298
50325|Mapiripán|Meta|279|2,143|52|26|52|19|4|106
13440|Margarita|Bolívar|283|1,02|50|23|52|21|4|182
05440|Marinilla|Antioquia|324|0,357|59|10|40|33|17|983
15442|Maripí|Boyacá|323|0,918|56|3|43|40|14|109
73443|Mariquita|Tolima|316|0,51|57|11|44|31|15|679
17442|Marmato|Caldas|319|0,867|46|5|42|46|7|147
17444|Marquetalia|Caldas|329|0,459|58|6|41|33|21|219
66440|Marsella|Risaralda|298|0,357|55|14|51|27|8|277
17446|Marulanda|Caldas|315|3,265|67|15|37|30|19|27
13442|María la Baja|Bolívar|258|0,357|45|38|52|8|2|1037
68444|Matanza|Santander|320|0,663|57|6|46|33|15|123
05001|Medellín|Antioquia|311|0,102|58|13|44|28|14|31323
25438|Medina|Cundinamarca|302|0,765|59|13|47|32|8|171
27425|Medio Atrato|Chocó|266|0,561|42|33|52|10|5|156
27430|Medio Baudó|Chocó|291|1,071|55|14|62|16|8|199
27450|Medio San Juan|Chocó|274|0,918|48|27|56|14|4|228
73449|Melgar|Tolima|305|0,561|55|14|48|28|11|725
19450|Mercaderes|Cauca|304|0,969|54|14|48|31|8|236
50330|Mesetas|Meta|305|1,684|54|13|46|31|11|151
18460|Milán|Caquetá|287|1,531|44|16|60|21|3|150
15455|Miraflores|Boyacá|335|0,816|65|5|36|35|24|135
95200|Miraflores|Guaviare|295|1,531|42|11|60|24|5|79
19455|Miranda|Cauca|316|0,663|51|11|42|37|11|468
66456|Mistrató|Risaralda|271|0,663|49|31|50|15|4|339
97001|Mitú|Vaupés|271|0,765|48|31|54|13|3|413
86001|Mocoa|Putumayo|311|0,357|56|11|46|30|12|988
68464|Mogotes|Santander|308|0,408|55|9|51|33|7|218
68468|Molagavita|Santander|310|0,918|65|17|35|33|15|86
23464|Momil|Córdoba|286|0,255|47|16|60|21|3|304
13468|Mompós|Bolívar|283|0,408|52|25|50|20|5|902
15464|Mongua|Boyacá|289|2,143|68|25|42|25|8|84
15466|Monguí|Boyacá|327|0,714|64|8|41|34|17|85
15469|Moniquirá|Boyacá|312|0,612|59|12|44|31|13|371
05467|Montebello|Antioquia|324|0,918|57|6|40|41|13|114
13458|Montecristo|Bolívar|279|0,459|54|24|57|16|4|251
23466|Montelíbano|Córdoba|292|0,306|50|19|53|20|8|1806
63470|Montenegro|Quindio|309|0,561|53|11|47|33|9|506
85162|Monterrey|Casanare|304|0,561|59|12|52|25|11|264
23001|Montería|Córdoba|303|0,153|55|16|47|25|12|8958
13473|Morales|Bolívar|281|0,816|51|21|54|21|4|347
19473|Morales|Cauca|289|0,51|49|18|55|21|6|617
18479|Morelia|Caquetá|302|0,969|51|9|60|27|5|82
94888|Morichal|Guainía|268|4,745|50|31|56|6|6|16
70473|Morroa|Sucre|285|0,714|46|19|59|17|4|236
25473|Mosquera|Cundinamarca|331|0,204|57|7|37|35|21|2257
15476|Motavita|Boyacá|295|0,918|49|12|55|30|3|76
23500|Moñitos|Córdoba|272|0,612|47|28|55|14|3|591
73461|Murillo|Tolima|308|2,092|55|9|50|29|12|76
05475|Murindó|Antioquia|270|2,194|44|23|63|13|3|40
05480|Mutatá|Antioquia|276|0,663|52|26|54|18|3|390
54480|Mutiscua|Norte De Santander|326|0|62|7|36|42|16|89
15480|Muzo|Boyacá|306|1,02|58|12|52|26|11|155
68432|Málaga|Santander|343|0,459|56|6|30|38|26|379
05483|Nariño|Antioquia|312|1,02|56|10|49|31|10|193
25483|Nariño|Cundinamarca|273|0|41|18|73|8|3|40
52480|Nariño|Nariño|310|0,918|48|6|52|38|4|48
73483|Natagaima|Tolima|283|0,51|52|19|56|22|3|278
05495|Nechí|Antioquia|272|0,561|46|25|59|15|2|656
05490|Necoclí|Antioquia|270|0,357|47|29|55|13|2|1460
17486|Neira|Caldas|312|0,816|54|8|51|30|11|347
41001|Neiva|Huila|320|0,153|56|10|41|32|16|5548
25486|Nemocón|Cundinamarca|317|1,122|55|9|45|31|16|251
25488|Nilo|Cundinamarca|334|1,02|55|5|33|44|17|150
25489|Nimaima|Cundinamarca|304|0|62|18|46|21|15|39
15491|Nobsa|Boyacá|334|0,969|57|6|30|45|19|224
25491|Nocaima|Cundinamarca|313|2,5|62|13|45|31|11|62
17495|Norcasia|Caldas|301|1,684|51|11|52|28|9|105
47460|Nueva Granada|Magdalena|281|0,612|49|20|59|19|2|379
15494|Nuevo Colón|Boyacá|312|1,071|67|14|49|22|15|99
85225|Nunchía|Casanare|324|1,582|61|7|41|33|20|184
27495|Nuquí|Chocó|264|0,459|41|29|61|9|1|159
41483|Nátaga|Huila|312|0,816|51|4|50|35|11|133
27491|Nóvita|Chocó|284|1,173|53|21|57|19|4|192
76497|Obando|Valle Del Cauca|283|1,531|50|24|51|21|5|157
68498|Ocamonte|Santander|331|0|54|5|37|44|13|75
54498|Ocaña|Norte De Santander|329|0,306|58|8|35|40|18|1556
68500|Oiba|Santander|325|0,867|62|11|35|35|19|209
15500|Oicatá|Boyacá|312|3,98|60|10|57|23|10|30
05501|Olaya|Antioquia|313|1,531|61|8|47|29|16|51
52490|Olaya Herrera|Nariño|266|0,816|40|29|60|9|2|401
68502|Onzaga|Santander|338|1,633|64|7|31|36|27|62
41503|Oporapa|Huila|313|0,867|58|11|45|33|11|248
86320|Orito|Putumayo|298|0,357|54|14|53|27|7|885
85230|Orocué|Casanare|302|0,51|53|16|47|28|9|271
73504|Ortega|Tolima|282|0,765|48|20|58|20|2|576
52506|Ospina|Nariño|311|1,531|55|11|44|38|8|92
15507|Otanche|Boyacá|312|1,224|61|15|37|36|12|141
70508|Ovejas|Sucre|290|0,612|53|20|49|26|5|403
15511|Pachavita|Boyacá|306|1,633|55|13|47|34|6|32
25513|Pacho|Cundinamarca|328|0,357|57|7|39|37|18|414
19513|Padilla|Cauca|289|1,429|48|17|57|18|9|170
19517|Paez|Cauca|277|0,459|45|21|58|19|3|878
41518|Paicol|Huila|322|0,969|55|7|41|39|14|123
20517|Pailitas|Cesar|284|0,663|53|24|51|17|8|372
25518|Paime|Cundinamarca|316|0,867|59|12|40|36|13|78
15516|Paipa|Boyacá|339|0,459|61|6|33|38|23|639
15518|Pajarito|Boyacá|318|2,806|64|13|31|44|13|32
41524|Palermo|Huila|318|0,561|57|10|46|28|16|481
17524|Palestina|Caldas|307|1,378|60|11|50|26|13|239
41530|Palestina|Huila|309|0,561|54|9|52|27|11|235
68522|Palmar|Santander|325|1,684|60|7|41|28|24|29
08520|Palmar de Varela|Atlántico|305|0,51|57|16|44|28|12|451
68524|Palmas del Socorr|Santander|311|0,714|70|14|44|23|19|52
76520|Palmira|Valle Del Cauca|320|0,204|57|9|42|34|15|4047
70523|Palmito|Sucre|291|0,561|52|16|54|25|5|271
73520|Palocabildo|Tolima|324|0,918|52|6|38|45|11|176
54518|Pamplona|Norte De Santander|350|0,357|57|4|25|41|30|709
54520|Pamplonita|Norte De Santander|326|1,378|54|7|35|43|16|89
25524|Pandi|Cundinamarca|327|0|57|5|35|46|14|63
15522|Panqueba|Boyacá|345|0|60|7|32|36|26|31
25530|Paratebueno|Cundinamarca|297|1,071|60|17|49|26|9|187
25535|Pasca|Cundinamarca|305|0,867|54|13|46|36|6|155
52001|Pasto|Nariño|332|0,153|56|6|37|38|19|5532
19532|Patía|Cauca|307|0,612|53|12|46|33|9|556
15531|Pauna|Boyacá|302|1,224|52|12|50|32|6|129
15533|Paya|Boyacá|300|3,52|60|15|50|25|10|40
85250|Paz de Ariporo|Casanare|305|0,51|58|16|44|29|11|801
15537|Paz de Río|Boyacá|337|0,867|50|4|41|29|26|70
47541|Pedraza|Magdalena|278|0,918|44|25|53|17|4|189
20550|Pelaya|Cesar|275|0,561|50|26|57|13|4|438
17541|Pensilvania|Caldas|328|0,612|52|4|42|38|16|336
05543|Peque|Antioquia|331|1,327|52|3|35|47|15|139
66001|Pereira|Risaralda|323|0,153|56|10|41|32|18|6496
15542|Pesca|Boyacá|309|1,173|53|13|44|35|9|110
05541|Peñol|Antioquia|324|0,663|55|9|35|42|14|287
19533|Piamonte|Cauca|306|1,531|58|12|52|27|10|132
68547|Piedecuesta|Santander|340|0,255|59|6|33|36|25|2634
73547|Piedras|Tolima|305|2,755|59|14|44|33|9|81
19548|Piendamó|Cauca|308|0,561|51|14|46|31|10|658
63548|Pijao|Quindio|321|1,224|55|3|53|32|13|76
47545|Pijiño del Carmen|Magdalena|278|0,714|49|25|57|15|4|296
68549|Pinchote|Santander|335|0|54|3|35|43|19|72
13549|Pinillos|Bolívar|261|0,357|42|34|56|10|1|602
08549|Piojó|Atlántico|285|0,714|57|24|47|23|6|79
15550|Pisba|Boyacá|311|0|58|9|56|22|13|32
41548|Pital|Huila|305|0,612|53|11|52|32|5|285
41551|Pitalito|Huila|313|0,255|58|10|47|33|11|2632
47551|Pivijay|Magdalena|285|0,408|49|20|55|21|5|708
73555|Planadas|Tolima|282|0,714|51|21|55|21|4|589
23555|Planeta Rica|Córdoba|301|0,306|54|15|49|28|8|1353
47555|Plato|Magdalena|286|0,51|50|21|54|22|4|1124
52540|Policarpa|Nariño|311|1,429|49|11|45|34|9|196
08558|Polonuevo|Atlántico|267|0,408|51|32|55|10|3|274
08560|Ponedera|Atlántico|275|0,561|49|23|58|14|5|373
19001|Popayán|Cauca|322|0,204|56|9|40|36|15|4316
85263|Pore|Casanare|308|0,765|57|11|51|30|9|250
52560|Potosí|Nariño|313|1,48|46|11|39|41|9|165
76563|Pradera|Valle Del Cauca|302|0,408|50|15|50|24|11|719
73563|Prado|Tolima|281|0,612|48|20|57|20|3|156
52565|Providencia|Nariño|316|2,092|38|6|51|36|7|72
88564|Providencia|San Andrés|255|1,173|48|40|51|7|2|95
20570|Pueblo Bello|Cesar|307|0,663|51|11|47|34|9|346
23570|Pueblo Nuevo|Córdoba|296|0,51|54|16|52|27|6|633
66572|Pueblo Rico|Risaralda|271|0,561|46|33|46|15|6|310
05576|Pueblorrico|Antioquia|311|1,327|47|5|58|32|5|121
47570|Puebloviejo|Magdalena|284|0,714|58|28|44|20|8|491
68572|Puente Nacional|Santander|327|0,408|63|10|37|36|17|296
52573|Puerres|Nariño|319|0,714|44|6|43|43|9|141
86568|Puerto Asís|Putumayo|292|0,408|52|18|53|23|6|1322
05579|Puerto Berrío|Antioquia|287|0,51|56|23|49|23|5|633
15572|Puerto Boyacá|Boyacá|302|0,408|54|15|49|25|11|991
86569|Puerto Caicedo|Putumayo|297|1,02|53|13|56|23|8|231
99001|Puerto Carreño|Vichada|290|0,714|51|17|54|25|4|412
08573|Puerto Colombia|Atlántico|312|0,765|62|15|40|28|16|707
50450|Puerto Concordia|Meta|289|0,561|49|18|55|24|4|185
23574|Puerto Escondido|Córdoba|286|0,408|46|17|59|21|4|579
50568|Puerto Gaitán|Meta|281|0,51|48|22|54|21|3|669
86571|Puerto Guzmán|Putumayo|291|0,969|51|15|57|24|4|415
23580|Puerto Libertador|Córdoba|270|0,408|46|27|58|14|2|929
50577|Puerto Lleras|Meta|293|1,327|50|13|54|29|4|167
50573|Puerto López|Meta|299|0,561|55|13|54|24|9|682
05585|Puerto Nare|Antioquia|292|1,02|54|16|52|27|4|226
91540|Puerto Nariño|Amazonas|250|0,867|41|38|56|5|0|149
68573|Puerto Parra|Santander|285|0,816|50|21|50|24|5|148
18592|Puerto Rico|Caquetá|292|0,714|54|19|51|25|6|558
50590|Puerto Rico|Meta|286|0,663|58|23|47|24|6|262
81591|Puerto Rondón|Arauca|309|0,918|48|7|44|44|6|69
25572|Puerto Salgar|Cundinamarca|319|1,071|61|12|39|33|16|287
54553|Puerto Santander|Norte De Santander|270|0,714|45|24|63|12|1|159
91669|Puerto Santander|Amazonas|272|0|43|32|59|5|5|22
19573|Puerto Tejada|Cauca|282|0,561|48|21|57|17|5|717
05591|Puerto Triunfo|Antioquia|311|0,969|56|9|47|30|14|300
68575|Puerto Wilches|Santander|278|0,51|53|25|55|16|4|726
25580|Pulí|Cundinamarca|320|1,48|50|12|36|39|12|33
52585|Pupiales|Nariño|328|0,459|52|5|37|43|15|217
19585|Puracé|Cauca|301|1,122|50|14|50|28|8|201
73585|Purificación|Tolima|285|0,459|50|21|55|20|5|380
23586|Purísima|Córdoba|294|0,612|55|16|55|22|7|280
17513|Pácora|Caldas|316|1,173|59|9|45|31|15|196
15514|Páez|Boyacá|334|1,786|65|4|48|26|22|50
68533|Páramo|Santander|328|1,378|51|3|40|45|11|89
25592|Quebradanegra|Cundinamarca|302|2,449|64|16|41|35|8|74
25594|Quetame|Cundinamarca|314|1,122|56|12|41|36|12|101
27001|Quibdó|Chocó|290|0,255|52|20|52|22|7|2478
63594|Quimbaya|Quindio|316|1,429|64|13|40|32|15|376
66594|Quinchía|Risaralda|297|0,408|52|16|50|28|6|491
25596|Quipile|Cundinamarca|320|0,765|54|8|41|36|15|102
15580|Quípama|Boyacá|297|0,561|62|17|49|28|7|109
54599|Ragonvalia|Norte De Santander|286|0,51|51|19|49|31|1|102
15599|Ramiriquí|Boyacá|313|0,663|60|13|42|33|12|196
85279|Recetor|Casanare|295|0|50|0|60|40|0|10
13580|Regidor|Bolívar|259|0,816|36|30|63|6|1|123
05604|Remedios|Antioquia|286|0,765|53|20|53|24|4|613
47605|Remolino|Magdalena|259|0,51|45|34|56|9|1|128
08606|Repelón|Atlántico|264|0,561|46|31|57|10|2|435
50606|Restrepo|Meta|323|0,561|57|11|36|38|15|349
76606|Restrepo|Valle Del Cauca|311|0,714|52|7|54|30|8|250
05607|Retiro|Antioquia|334|1,02|62|9|35|33|23|357
25612|Ricaurte|Cundinamarca|291|0,918|51|17|53|27|3|157
52612|Ricaurte|Nariño|287|1,224|50|22|49|23|7|226
73616|Rioblanco|Tolima|284|0,663|53|21|54|21|4|459
76616|Riofrío|Valle Del Cauca|305|1,224|57|10|54|28|8|216
44001|Riohacha|La Guajira|282|0,255|50|24|51|19|6|4293
05615|Rionegro|Antioquia|331|0,255|61|8|36|35|21|1822
68615|Rionegro|Santander|308|0,51|58|13|46|31|10|539
17614|Riosucio|Caldas|315|0,306|53|9|46|32|13|809
27615|Riosucio|Chocó|267|0,612|50|32|53|10|5|382
17616|Risaralda|Caldas|307|1,378|54|12|47|33|8|197
41615|Rivera|Huila|317|0,714|58|11|42|33|14|408
52621|Roberto Payán|Nariño|265|1,735|40|35|52|11|3|170
76622|Roldanillo|Valle Del Cauca|316|0,612|63|11|45|29|16|510
73622|Roncesvalles|Tolima|282|0,969|50|21|54|21|4|112
15621|Rondón|Boyacá|327|1,48|60|5|40|42|14|43
19622|Rosas|Cauca|312|1,327|54|12|41|37|10|147
73624|Rovira|Tolima|300|0,561|53|13|53|29|6|469
15600|Ráquira|Boyacá|298|1,327|60|19|44|31|6|116
27580|Río Iró|Chocó|264|1,633|43|29|58|13|0|114
27600|Río Quito|Chocó|286|0,663|50|19|53|26|2|157
13600|Río Viejo|Bolívar|274|1,735|50|27|50|23|0|106
20614|Río de Oro|Cesar|309|0,918|60|14|45|29|12|333
54874|Villa del Rosario|Norte De Santander|307|0,255|57|14|45|31|11|1535
86885|Villagarzón|Putumayo|294|0,408|53|16|52|27|5|530
25871|Villagómez|Cundinamarca|332|4,439|73|6|40|31|23|35
73870|Villahermosa|Tolima|316|0,765|53|8|42|41|9|139
17873|Villamaría|Caldas|319|0,408|56|8|44|33|15|719
13873|Villanueva|Bolívar|275|0,51|46|23|61|14|2|428
44874|Villanueva|La Guajira|303|0,663|55|16|46|27|11|498
68872|Villanueva|Santander|328|0,51|54|4|43|38|16|101
85440|Villanueva|Casanare|319|0,306|62|9|42|34|15|626
25873|Villapinzón|Cundinamarca|333|0,561|59|9|33|36|22|166
73873|Villarrica|Tolima|310|0,816|55|12|44|33|11|108
50001|Villavicencio|Meta|327|0,153|59|8|38|34|19|8629
41872|Villavieja|Huila|293|1,531|50|16|57|22|6|108
25875|Villeta|Cundinamarca|319|0,51|59|10|42|31|16|460
25878|Viotá|Cundinamarca|285|0,51|53|20|55|22|4|227
15879|Viracachá|Boyacá|315|2,5|59|8|49|31|12|51
50711|Vista Hermosa|Meta|295|0,663|52|14|57|24|6|409
17877|Viterbo|Caldas|312|0,51|60|12|43|35|11|179
